idProduto,Produto,Descrição Completa,Valor Custo,Valor Venda,imagem,Fornecedor,1
4085,"4085 - AEREO 1,20 PEROLA 2 PORTAS - CIN/PRETO","1,20",,0,Produto_Images/4085.imagem.023527.jpg,,1
4086,"4086 - AEREO 1,20 PEROLA 2 PORTAS - CIN/OFF",Aéreo,,"0,01",Produto_Images/4086.imagem.211137.jpg,,1
4087,4087 - ROUPEIRO STAR 2 PORTAS C/06 PES - C/ESP - CIN/RIP,,,,,,1
4088,4088 - BALCAO PEROLA 2 PORTAS SALLETO - CIN/PRETO,Salleto,0,500,Produto_Images/4088.imagem.134942.jpg,,1
4089,4089 - TORRE PEROLA - CIN/PRETO,,,,,,1
4090,4090 - TORRE PEROLA - CIN/OFF,,,,,,1
4091,4091 - AEREO GELADEIRA PEROLA - CIN,Pérola,,0,Produto_Images/4091.imagem.021951.jpg,,1
4092,4092 - MULTIUSO SPARTA CINAMOMO,Multiuso,370,370,Produto_Images/4092.imagem.143011.jpg,,1
4093,4093 - ROUPEIRO SERGIPE 06 PTS - BRANCO,,,,,,1
4094,4094 - ROUPEIRO SERGIPE 06 PTS - NATURE,,,,,,1
4095,4095 - ROUPEIRO SERGIPE 06 PTS - NATURE/OFF WHITE,,,,,,1
4096,4096 - ROUPEIRO TURIM PLUS 03 PTS DESL C/ ESPELHO - BRANCO,"Largura 212
Altura 218
Profundidade 50",,"0,01",Produto_Images/4096.imagem.133133.jpg,,1
4097,4097 - ROUPEIRO TURIM PLUS 03 PTS C/ ESPELHO - NATURE,Turim,0,"0,01",Produto_Images/4097.imagem.132904.jpg,,1
,,,,,,,0
4099,"4099 - MESA ADELE 1,30 - MADEIRA/OFF WHITE",,,,,,1
4100,4100 - JOGO 02 CADEIRAS PAOLA WOOD - MADEIRA/JOLI,,,,,,1
4101,4101 - JOGO 02 CADEIRAS PAOLA WOOD II - MADEIRA/LINHO BEGE,,,,,,1
4102,4102 - CONJ. 10 PES PLAST. MARROM,,,,,,1
4103,4103 - CONJ. DE PES PLAST. C/10 UN BCO,,,,,,1
4104,4104 - COMODA HAVANA MASTER C/PES BCO/BCO,,,,,,1
4105,4105 - COMODA HAVANA MASTER C/PES JTB/JTB,Cômoda,,670,Produto_Images/4105.imagem.172335.jpg,,1
4106,4106 - COMODA HAVANA MASTER C/PES JTB/ARE,,,,,,1
4107,4107 - ROUPEIRO CHICAGO 3 PORTAS - NATUR/OFF WHITE/NATUR,Roupeiro 3 portas,,0,Produto_Images/4107.imagem.191905.jpg,,1
4108,4108 - ROUPEIRO CAIRO 6 PORTAS - NATUR/OFF WHITE/NATUR,4108 - ROUPEIRO CAIRO 6 PORTAS - NATUR/OFF WHITE/NATUR,,999,Produto_Images/4108.imagem.202522.jpg,,1
4109,4109 - G.R. LOS ANGELES 3 PTS - CIN/OFF/RIP,,,,,,1
,,,,,,,0
,,,,,,,0
4112,4112 - ROUPEIRO SERGIPE 06 PTS - NATURE/OFF WHITE,,,,,,1
4113,4113 - ROUPEIRO ATHENAS 03 PTS C/ ESPELHO - NATURE,4113 - ROUPEIRO ATHENAS 03 PTS C/ ESPELHO - NATURE,,990,Produto_Images/4113.imagem.193928.jpg,,1
4114,4114 - ROUPEIRO ATHENAS 03 PTS C/ ESPELHO - NATURE/OFF WHITE,"Altura	208 cm
Largura	180 cm
Profundidade	47 cm
CARACTERÍSTICAS
Modelo	Guarda Roupa Athenas Bianchi
Tipo de produto	Guarda Roupa Casal
Garantia	3 meses
Acabamento	Pintura UV
Fabricante	Bianchi
Estrutura	MDP
Quantidade de Portas	03
Quantidade de Gavetas	09
Tipo de Porta	Correr
Tipo de Corrediça	Telescópica
Possui Espelho	Sim
Material Cabideiro	Alumínio
Necessita Montagem	Sim
Acompanha Manual de Instalação	Sim",,"0,01",Produto_Images/4114.imagem.121250.jpg,,1
,,,,,,,0
,,,,,,,0
4117,4117 - KIT LUCCA 4 PORTAS - CINAMOMO/GRAFITE,.,,"0,01",Produto_Images/4117.imagem.015052.jpg,,1
4118,4118 - KIT LUCCA 4 PORTAS - CINAMOMO/BR ACETINADO,,,,,,1
4119,4119 - KITAO ARTHUR - CINAMOMO/VERDE MENTA,,,,,,1
4120,4120 - KITAO ARTHUR - CINAMOMO/BR ACETINADO,,,,,,1
4121,4121 - KITAO JEAN - CINAMOMO/BR ACETINADO,,,,,,1
4122,4122 - COL.GOLD PLUS RUSTICO BEGE 2023 188X138X30,,,,,,1
4123,"4123 - SOFA COLOMBIA 2,50 MTS (02 MOD. 1 MT E BRACO 25 CM) BRONZE - A26 (COBRE)",,,,,,1
4124,4124 - ROUPEIRO 6 PTAS SERVIA 8GAV - CINAMOMO/OFF WHITE,,,,,,1
4125,4125 - HOME CONCEITO CANDIAN - CINAMOMO.OFF WHITE,,,,,,1
4126,4126 - FOGAO ELECTRA GLASS NEW 4Q PTO,,,,,,1
4127,4127 - FOGAO ELECTRA GLASS NEW 5Q PTO,,,,,,1
4128,4128 - LIGHT D2301400X1880X1380,,,,,,1
4129,4129 - ALMOFADA ROLL CAMURCA BEGE02000X1350X0200,,,,,,1
4130,4130 - MESA CENTRO CLASSIC OFF WHITE/NATURE,"Dimensões do produto:Largura 90 cm; Altura 30 cm; Profundidade 45 cm.

Itens Inclusos:1 mesa de centro

Complexidade da montagem:Média, pode ser montado por apenas uma pessoa e/ou necessite de maior conhecimento para montagem

- Produto em Taeda/MDF

- Pintura semi-brilho

- Tampo chanfrado no formato oval em MDF 15 mm

- Pés em Taeda 35 mm",,350,Produto_Images/4130.imagem.145739.jpg,,1
4131,4131 - ADEGA DAKAR OFF WHITE/NATURE,.,,"0,01",Produto_Images/4131.imagem.015539.jpg,,1
4132,4132 - AUXILIAR BARCELONA NATURE,,,,,,1
4133,4133 - AUXILIAR BARCELONA BRANCO,Auxiliar,0,0,Produto_Images/4133.imagem.173606.jpg,,1
4134,4134 - ESCRIVANINHA CALIFORNIA OFF WHITE/NATURE,Escrivaninha,,300,Produto_Images/4134.imagem.180729.jpg,,1
,,,,,,,0
,,,,,,,0
4137,4137 -MESA  CLASSIC 3 TAMPOS OFF WHITE/NATURE,Mesa,,"0,01",Produto_Images/4137.imagem.142551.jpg,,1
4138,4138 - APARADOR IBIZA OFF WHITE/NATURE,Tebarrot,0,0,Produto_Images/4138.imagem.140348.jpg,,1
4139,4139 - CABECEIRA DETROIT NATURE,,,,,,1
4140,4140 - RP HELENA PRIME 2 PTS - BRANCO,,,,,,1
4141,4141 - RP HELENA PRIME 2 PTS - NATURE/OFF WHITE,,,,,,1
4142,4142 - RP ISABELY 4 PTS CAPELINHA MDP - CINAMOMO/OFF WHITE,"Largura (cm): 149,1 cm
Altura (cm): 180 cm
Profundidade (cm): 40 cm

Características:
- 04 portas
- Com espelho
- Pés inclusos
- Cabideiro em alumínio
- Acabamento em pintura UV
- 02 gavetas com corrediças telescópicas","0,01",840,Produto_Images/4142.imagem.184613.jpg,51c3e08a,1
4143,4143 - ROUPEIRO CAIRO 6 PORTAS C/ PES - NATUR/NATUR/NATUR - RUFATO,4143 - ROUPEIRO CAIRO 6 PORTAS C/ PES - NATUR/NATUR/NATUR - RUFATO,"0,01","0,01",,fe2064ef,1
,,,,,,,0
4145,4145 - ROUPEIRO ESPANHA 4 PORTAS - NATUR/OFF WHITE/NATUR - RUFATO,X,"0,01","0,01",Produto_Images/4145.imagem.102220.jpg,fe2064ef,1
4146,4146 - ROUPEIRO ESPANHA 4 PORTAS  - NATUR/NATUR/NATUR - RUFATO,X,"0,01","0,01",Produto_Images/4146.imagem.102050.jpg,fe2064ef,1
4147,4147 - MESA TUB 070 PEDRA 140X75CM - MT. PEROLA ARD IND PTO,,,,,,1
4148,4148 - VL 6 CAD LAVINEA - RISCAS MT. PEROLA,,,,,,1
4149,4149 - MESA TUB 048 PEDRA 70X70 CM - BRANCO ARD IND PTO,,,,,,1
4150,4150 - VL 4 CAD ANE B - RISCAS BRANCO,,,,,,1
4151,4151 - ROUPEIRO MASTER TOP 8PTS - CINAMOMO,"Altura	216 cm
Largura	183 cm
Profundidade	42 cm",,"0,01",Produto_Images/4151.imagem.175250.jpg,,1
,,,,,,,0
4153,4153 - COZINHA LUNA TOP - CINA/GRAF,"Altura (cm): 198
Largura (cm): 162
Profundidade (cm): 42",,"0,01",Produto_Images/4153.imagem.202743.jpg,,1
,,,,,,,0
,,,,,,,0
4156,4156 - ESTOFADO ALASKA 100 - 2 MOD - 20000 JOLIE 11 BRACO 20 AL,,,,,,1
4157,4157 - ESTOFADO ALASKA 100 - 2 MOD - JOLIE MARROM BRACO 20 AL,Sofá,,2200,Produto_Images/4157.imagem.155525.jpg,,1
,,,,,,,0
,,,,,,,0
4160,4160 - RP MAYA 4 PTS MDP - CINAMOMO/OFF WHITE,,,,,,1
4161,4161 - ROUPEIRO MAYA 3 PTS MDP - CINAMOMO/OFF WHITE,4161 - ROUPEIRO MAYA 3 PTS MDP - CINAMOMO/OFF WHITE,,460,Produto_Images/4161.imagem.150439.jpg,,1
4162,4162 - RP PAOLLA 6 PTS MDP - BRANCO,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
4166,4166 - G.R. DA VINCI 6 PTS PLUS - CINAMOMO,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
4177,"4177 - COLCHAO LIGHT D20 12CM X1,88M X 88CM",,,,,,1
,,,,,,,0
4179,4179 - PAINEL NT 1280,"Altura: 1630 mm
Largura: 1610 mm
Profundidade: 296 mm
Peso: 51 kg
Volumes: 02 caixas
Cubagem: 0,112 m³
Capacidade de TV: 58”

DIFERENCIAIS:
• Prateleiras de 25mm
• Painel sobreposto
• Fitas de LED ocultas
• Puxadores em alumínio
• Dobradiças com amortecedor",,500,Produto_Images/4179.imagem.133950.jpg,,1
4180,4180 - PAINEL EROS BRANCO,4180 - PAINEL EROS,"0,01",200,Produto_Images/4180.imagem.204429.jpg,,1
,,,,,,,0
4182,4182 - BALCAO NT 3070 BRANCO,"Altura: 1220 mm
Largura: 670 mm
Profundidade: 430 mm

DIFERENCIAIS:
• Gaveta com corrediças metálicas
• Pés em PP na cor do produto
• Puxadores em ABS metalizado",,"0,01",Produto_Images/4182.imagem.193229.jpg,,1
4183,4183 - BALCAO NT 3070 FREIJÓ/BRANCO,"Altura: 1220 mm
Largura: 670 mm
Profundidade: 430 mm

DIFERENCIAIS:
• Gaveta com corrediças metálicas
• Pés em PP na cor do produto
• Puxadores em ABS metalizado",,"0,02",Produto_Images/4183.imagem.193137.jpg,,1
4184,4184 - FRUTEIRA DIVA NEW,,,,,,1
,,,,,,,0
4186,4186 - ROUPEIRO NINA 06 PTS C/ESPELHO C/KIT PE - NATURE/OFF WHITE,"Estrutura 100% MDF
- 6 portas
- 4 gavetas com corrediças telescópicas
- Nicho organizador com 3 prateleiras centrais
- Espaço para roupas longas
- Cabideiros em alumínio
- Puxadores em madeira",0,1900,Produto_Images/4186.imagem.144529.jpg,,1
4187,4187 - ROYALE RIPADO 3P RP 1PTESP K/PES MDD/RIP OFF-,,,,,,1
4188,4188 - ROYALE RIPADO 3P RP 1PTESP K/PES NTL/RIP NTL-,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
4192,4192 - COL MOLA KYOTO 138 X 188 X 35 PLUS,,,,,,1
,,,,,,,0
4194,4194 - CRISTALEIRA 70 4PT ESSENCE FND,,,,,,1
4195,4195 - PAN-70 2PT1PH1G 2VD 1FNO ESSENCE FND,,,,,,1
4196,4196 - BALC-120 1PT3G C/T ESSENCE FND,,,,,,1
4197,4197 - ARM-120 3PT ESSENCE FND/CDR,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
4202,4202 - ESTOFADO CHARGE 2 MOD 100 PLUS 30 - BR 25 CHUMBO 4053,,,,,,1
4203,4203 - ESTOFADO CHARGE 2 MOD 100 PLUS 30 - BR 25 FERRUGEM 4058,,,,,,1
,,,,,,,0
4205,4205 - ROUPEIRO PARMA PREMIUM C/PES - C/ESP - CIN/OFF,"Corrediça Telescópica
- Kit Pés Opcional
- Espelho Opcional
- Puxador de Madeira
- Gavetas Externas

Esses elementos proporcionam uma experiência única, combinando elegância e organização. O Roupeiro Parma Premium é a opção ideal para quem busca um ambiente sofisticado e bem planejado.

Dimensões
2,08 m	Altura	0,47 m	Profundidade
2,06 m	Largura",,1200,Produto_Images/4205.imagem.153744.jpg,,1
,,,,,,,0
4207,4207 - KIT NURIA FREIJO/RIPADO/OFF ACETIN,,,,Produto_Images/c80c7ac8.imagem.141427.jpg,,1
4208,4208 - KIT NURIA FREIJO/RIPADO/GRAF ACETIN,,,,,,1
4209,4209 - KIT IZIS FREIJO UV/RIPADO/OFF ACETIN,,,,,,1
,,,,,,,0
,,,,,,,0
4212,"4212 - CONJ. PEDRO C/06 CAD GENOVA C/ PEGADOR PLUS - TEC 509 MEL 1,60X0,80 CANTO COPO OFF WHITE/MARRON",Cadê marrom,,"0,01",Produto_Images/4212.imagem.105307.jpg,,1
4213,"4213 - CONJ. PEDRO C/06 CAD GENOVA CINZA C/ PEGADOR PLUS - TEC 507 MEL 1,60X0,80 CANTO COPO OFF WHITE","4213 - CONJ. PEDRO C/06 CAD GENOVA CINZA C/ PEGADOR PLUS - TEC 507 MEL 1,60X0,80 CANTO COPO OFF WHITE",,"0,01",Produto_Images/4213.imagem.143513.jpg,,1
4214,"4214 - CONJ. PEDRO C/06 CAD GENOVA C/ PEGADOR PLUS - TEC 504 MEL 1,60X0,80 CANTO COPO PRETO",,,,,,1
,,,,,,,0
,,,,,,,0
4217,"4217 - CONJ. PEDRO C/04 CAD MARROM GENOVA  - TEC 509 MEL 1,20X0,80  OFF WHITE","4217 - CONJ. PEDRO C/04 CAD MARROM GENOVA C/ PEGADOR PLUS - TEC 509 MEL 1,20X0,80 CANTO COPO OFF WHITE","0,01","0,01",Produto_Images/4217.imagem.021053.jpg,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
4221,"4221 - CONJ. PEDRO C/04 CAD GENOVA PRETA TEC 504  1,20X0,80",Madeira,"0,01",1690,Produto_Images/4221.imagem.122916.jpg,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
4231,4231 - CADEIRA DELUXE C/PN AL VERMELHA,,,,,,1
,,,,,,,0
4233,4233 - COMODA ORION REF 0156 - CINAMOMO,,,,,,1
4234,4234 - COMODA ORION REF 0156 - CINAMOMO OF,,,,,,1
4235,4235 - COMODA ORION REF 0156 - BRANC/CINAM,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
4242,4242 - SAPATEIRA/MULTIUSO 2 PORTAS PREMIUM FAM3 - ROD BR-BR,,,,,,1
4243,4243 - SAPATEIRA/MULTIUSO 2 PORTAS PREMIUM FAM3 - ROD CINAM.,,,,,,1
,,,,,,,0
,,,,,,,0
4246,4246 - GUARDA ROUPA REIS 6 PTS S/ESP C/ 2GAV FAM3 - ROD BR-BR,Roupeiro reis,,"0,01",Produto_Images/4246.imagem.175527.jpg,,1
,,,,,,,0
4248,4248 - GUARDA ROUPA REIS 6 PTS S/ESP C/ 2GAV FAM3 - ROD FR-BR,Roupeiro,,"0,01",Produto_Images/4248.imagem.175717.jpg,,1
,,,,,,,0
,,,,,,,0
4251,4251 - GUARDA ROUPA HERCULES 4PTS C/ESP GOLD FAM 3 - ROD CIN-OFF,,,,,,1
,,,,,,,0
4253,4253 - ESTOFADO BERGAMO 120 - 2 MOD - POP - JOLIE PRATA BRACO 25,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
4259,4259 - ROUPEIRO ESPANHA 6 PORTAS  NATURE/NATURE - RUFATO,"Largura (cm): 180 cm
Altura (cm): 200 cm
Profundidade (cm): 46,5 cm","0,01","0,01",Produto_Images/4259.imagem.195937.jpg,fe2064ef,1
,,,,,,,0
4261,4261 - ROUP PANAMA 3 PORTAS C/ESP - CIN/OFF,"Largura (cm): 153 cm
Altura (cm): 23,8 cm
Profundidade (cm): 40 cm",,"0,01",Produto_Images/4261.imagem.124850.jpg,,1
4262,4262 - ROUPEIRO STAR 2 PORTAS C/06 PES - C/ESP - CIN/OFF,,,,,,1
4263,4263 - KIT LIA CIN/PRETO - SALLETO,"Altura 177 cm
Largura	83 cm
Profundidade 36 cm",0,"0,01",Produto_Images/4263.imagem.190956.jpg,0,1
,,,,,,,0
4265,4265 - MULTIUSO CALIFORNIA C/ PES - NATUR/OFF WHITE/NATUR,.,500,500,Produto_Images/4265.imagem.165835.jpg,,1
4266,4266 - HOME NT 1340,4266 - HOME NT 1340,,1200,Produto_Images/4266.imagem.150157.jpg,,1
4267,4267 - PAINEL EROS FREIJO OFF,4267 - PAINEL EROS FREIJO OFF,,"0,01",Produto_Images/4267.imagem.134048.jpg,,1
,,,,,,,0
4269,4269 - ESTOFADO RETRATIL 100 LUANDA BR 25 CM - AZUL,AZUL,,2500,Produto_Images/4269.imagem.145326.jpg,,1
4270,4270 - ESTOFADO RETRATIL 100 LUANDA BR 25 CM - B 024,,,,,,1
4271,4271 - ESTOFADO RETRATIL 100 LUANDA VERDE,4271 - ESTOFADO RETRATIL 100 LUANDA VERDE,,2500,Produto_Images/4271.imagem.190358.png,,1
,,,,,,,0
,,,,,,,0
4274,4274 - HOME MACEIO - AMENDOA / OFF WHITE MATTE,,,,,,1
4275,4275 - HOME JURERE 1500 - OFF WHITE MATTE / FREIJO,4275 - HOME JURERE 1500 - OFF WHITE MATTE / FREIJO,,1200,Produto_Images/4275.imagem.145709.jpg,,1
4276,4276 - HOME SUSPENSO MARAGOGI - CALACATTA / FREIJO / BRANCO NEVE,4276 - HOME SUSPENSO MARAGOGI - CALACATTA / FREIJO / BRANCO NEVE,,1200,Produto_Images/4276.imagem.120542.jpg,,1
4277,4277 - HOME SUSPENSO JURERE - OFF WHITE MATTE / FREIJO,Painel Jurerê,,1,Produto_Images/4277.imagem.120956.jpg,,1
4278,4278 - BANCADA JURERE 1500 - FREIJO / OFF WHITE MATTE,,,,,,1
4279,4279 - ROUPEIRO MOZART 2.5 4G 6P FREIJO/OFF WHITE,,,,,,1
4280,4280 - BANCADA TANNEN 1.8 FREIJO/OFF WHITE,,,,,,1
4281,4281 - BANCADA TANNEN 1.8 FREIJO/PRETO,,,,,,1
4282,4282 - HOME THEATER FOX 2.0 LAMINA MEL/CHUMBO,"Largura: 200,00 cm
Altura: 191,20 cm
Profundidade: 36,00 cm",,1199,Produto_Images/4282.imagem.150340.jpg,,1
,,,,,,,0
4284,4284 - PAINEL DENVER FREIJO/OFF WHITE,4284 - PAINEL DENVER FREIJO/OFF WHITE,,0,Produto_Images/4284.imagem.201448.jpg,,1
4285,4285 - PAINEL DENVER BRANCO,Até 42 polegadas,,"0,01",Produto_Images/4285.imagem.162545.jpg,,1
4286,4286 - PAINEL TUCSON FREIJO,"comportam uma tv até 55
com altura de 108 cm
comprimento de 136 cm
profundidade de 55 cm",,"0,01",Produto_Images/4286.imagem.202704.jpg,,1
4287,4287 - RACK CHICAGO FREIJO/OFF WHITE,,,,,,1
4288,4288 - RACK SAN DIEGO FREIJO,,,,,,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
4292,4292 - ROUPEIRO CAPELINHA MASTER TOP - BCO-NEVE,"Altura: 216 cm
Largura: 165 cm
Profundidade: 42 cm",,"0,01",Produto_Images/4292.imagem.184901.jpg,,1
789931146399,Roupeiro Estrela premium 3pts branco,,,,,,1
7899931146351,ROUPEIRO ESTRELA PREMIUM 4 PORTAS BRANCO - SALETO,"Informações sobre o produto:
Situação do produto enviado: Novo e desmontado na caixa
Material predominante: MDP
Linha: Estrela
Dimensão cm (AxLxP): 1800x1005x40
Necessita de montagem: Sim
Montagem e Montador: Não incluídos
Acompanha manual de instalação: Sim
Quantidade de gavetas: 2
Peso máximo por prateleiras (Kg): 7
Altura mínima dos pés: 7
Altura máxima dos pés: 7","0,01",420,Produto_Images/7899931146351.imagem.143814.jpg,2a1da49e,1
7899931146429,Roupeiro Estrela 3pts cin off,,,,,,1
7899931146382,ROUPEIRO ESTRELA  PREMIUM 4 PTS CINA OFF,"Informações sobre o produto:
Situação do produto enviado: Novo e desmontado na caixa
Material predominante: MDP
Linha: Estrela
Dimensão cm (AxLxP): 1800x1005x40
Necessita de montagem: Sim
Montagem e Montador: Não incluídos
Acompanha manual de instalação: Sim
Quantidade de gavetas: 2
Peso máximo por prateleiras (Kg): 7
Altura mínima dos pés: 7
Altura máxima dos pés: 7",,420,Produto_Images/7899931146382.imagem.204535.jpg,,1
7899931143367,Roupeiro recife 6Pts Branco,,,,,,1
,,,,,,,0
1534,Mesa gamer Tóquio preto última peça LOTE XV,Última peça,,100,,,1
12800,ROUPEIRO GEOM GOLD 2P C/ESPELHO BRANCO,,,,,,1
637488,ROUPEIRO CAPRI 3 PORTAS C/ESPELHO NATURE - BIANCHI,ROUPEIRO CAPRI 3 PORTAS C/ESPELHO NATURE - BIANCHI,"0,01","0,01",Produto_Images/637488.imagem.162825.jpg,cd91cf61,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
309699,MULTI CÔMODA MARABA 1.6 EBN/RBN,,,,,,1
5000,ROUPEIRO MAIA 6 PTS MDP CIN/OFF,"Largura (cm): 149,1 cm
Altura (cm): 180 cm
Profundidade (cm): 40 cm",,"0,01",Produto_Images/5000.imagem.193833.jpg,,1
6000,ROUPEIRO SONARE 2 PTS GOL C ESP CANELA,,,,,,1
,,,,,,,0
,,,,,,,0
470897,HOME LOVE CACAU,"ALTURA: 184CM
LAGURA: 150CM
PROFUNDIDADE: 40,5CM",0,680,Produto_Images/470897.imagem.125005.jpg,,1
,,,,,,,0
446712,ROUPEIRO PAOLLA 6 PTS MDP CINAMOMO OFF WHITE,"Largura (cm): 180 cm
Altura (cm): 205 cm
Profundidade (cm): 46,5 cm",,"0,01",Produto_Images/446712.imagem.200317.jpg,,1
2024,LIVREIRO C 2 PORTAS DEMOLIÇÃO,,,,,,1
270524100254,Balcão Macadamia 80 Freijo Grafite,Balcão Macadamia 80,,"0,01",Produto_Images/270524100254.imagem.210004.jpg,,1
,,,,,,,0
,,,,,,,0
91400301,BALCÃO MACADAMIA 120 FREIJÓ /GRAFIT,BALCAO,,"0,01",Produto_Images/91400301.imagem.210906.jpg,,1
,,,,,,,0
17610,KITÃO PRATIC CINAMOMO OFF WHITE,Marca: CHF,,829,Produto_Images/17610.imagem.165853.jpg,,1
17618,KITÃO PRATIC CINAMOMO GRAF,Marca : CHF,,829,Produto_Images/17618.imagem.165953.jpg,,1
309643,CÔMODA MARABÁ 1.6 JTB/ARE,.,,"0,01",Produto_Images/309643.imagem.013429.jpg,,1
9090139,CAMA CASAL PREMIUM CINAMOMO/CINAMOMO,,,,,,1
48500,MODULADO APOLO CINAMOMO/OFF,,,,,,1
16606,AEREO MACADAMIA 80 FREIJÓ GRAFT,AEREO MACADAMIA 80 FREIJÓ GRAFT,,"0,01",Produto_Images/16606.imagem.210303.jpg,,1
,,,,,,,0
604012,BANCADA GRÉCIA CINAMOMO OFF WHITE,,,,,,1
74792,HOM.NTL/OFF WHITE,,,,,,1
19790,KIT GOLDEN 6 PORTAS FREIJÓ/GRIS,Cozinha,,"0,01",Produto_Images/19790.imagem.165616.jpg,,1
20554,BANCADA MOEMA GRAFIT/NT,,,,,,1
2020,BANCADA MOEMA OFF,,,,,,1
15656,AÉREO 120 PÉROLA 2 PORTAS CINA/OFF,,,,,,1
,,,,,,,0
18157,ORGANIZADOR MASTER 4 PORTAS CINAMOMO,,,,,,1
,,,,,,,0
60003,KIT MOSCATO 06PTS AMENDOIM/CHUMBO,,,,,,1
60004,KIT Moscato 6 6PTS Amendoim/Off White,"161,3 largura 
197 altura",900,900,Produto_Images/60004.imagem.205158.jpg,,1
60007,Esc XP 1000 Gamer Black,,,,,,1
60008,Kit Nice Carvalho OAK/Off White,,,,,,1
60009,Kit Nice - Carvalho/Grafite,.,,"0,01",Produto_Images/60009.imagem.221057.jpg,,1
60010,Esc Office Ipe,,,,,,1
486767,KIT COZINHA CLARA CARVALHO/BRANCO,,,,,,1
8558388,CÔMODA CHICAGO NEVE/NEVE,.,,"0,01",Produto_Images/8558388.imagem.015357.jpg,,1
8572440,CÔMODA  CHICAGO  CINA/OF - TCIL,"Altura: 91 cm C/ Pe 97 cm
Largura: 104 cm
Profundidade: 44 cm","0,01","0,01",Produto_Images/8572440.imagem.194025.jpg,e39e7af6,1
43606,Home Brasil Rovere,,,,,,1
47449,Escri. Vigor branco,,,,,,1
52351,Rack atraente Noronha grafite,,,,,,1
4866,Beliche Vegas Branco,,,,,,1
60012,Painel astro cacau,.,,"0,01",Produto_Images/60012.imagem.013529.jpg,,1
60020,Fogão Wavea 4q Branco,,,,,,1
60021,Fogão Electra Glass New 5q Pto,,,,,,1
60013,COMODA Nalu 8gav branca,,,,,,1
60017,Armário cozinha Acácia cin/off,,,,,,1
60030,PAINEL FREVO ROVERE,,,,,,1
,,,,,,,0
60033,Armário 082 Branco,,,,,,1
60034,Estrutura dallas,,,,,,1
60040,Esc Aroeira Cin off white,,,,,,1
60041,Painel Trend Cinamomo,"Pesos e Dimensões
Altura (cm)	135 cm
Largura (cm)	180 cm
Profundidade (cm)	20,5 cm
Peso (kg)	32,3 kg
Garantia
Garantia	03 Meses
Materiais e Acabamentos
Material Principal	MDF
Montagem
Necessita Montagem	Sim
Itens Inclusos
Itens Inclusos	- 1 painel para TV; - Kit ferragens; - Manual de montagem.",,590,Produto_Images/60041.imagem.134234.jpg,,1
60044,COZINHA ANTONELA C/ESPELHO CIN/OFF - IMOP,"Altura	200 cm
Largura	210 cm
Profundidade 46 cm",0,"0,01",Produto_Images/60044.imagem.134459.jpg,,1
40044,Cab Palma Casal,,,,,,1
40045,Rack Bancada Florenca,,,,,,1
40050,Kit concord 08 pts Amemdoa Off white,,,,,,1
40051,Kit concord 08 pts Amemdoa chumbo,,,,,,1
,,,,,,,0
40061,Aéreo vitória 2 pt Ipe rústico white,,,,,,1
40068,Painel Stilo Rovere Rústica,,,,,,1
,,,,,,,0
60071,ROUPEIRO HERVAL PH1717 - NOGUEIRA,HERVAL,0,1000,Produto_Images/60071.imagem.161710.jpg,,1
60077,Vol 1/2 Kit Havaí amêndoa bco,,,,,,1
60078,Aux box plus 2 gav,,,,,,1
60000,Mesa belagio 4 lug,,,,,,1
500000,Rack bem ti vi,,,,,,1
50000,Multiuso Londres c/ chave whengue Nature,,,,,,1
10000,Kit genova freijó gris,,,,,,1
60001,Painel Sion cacau,,,,,,1
60002,,,,,,,1
6002,Painel Sion nobre,,,,,,1
,,,,,,,0
30000,Cômoda New athos cronus ipê,,,,,,1
6004,Escri.prism cedro,,,,,,1
6005,Cama Munique solteiro Branco,,,,,,1
,,,,,,,0
40009,Estrutura cadeira napole imbuia,,,,,,1
,,,,,,,0
,,,,,,,0
20001,Aéreo triplo valência cina/off,.,,"0,01",Produto_Images/20001.imagem.162315.jpg,,1
2002,Cama auxiliar ipê,,,,,,1
2005,MESA DE CENTRO JADE - VALDEMOVEIS,"VALDEMOVEIS

ALTURA: 36CM
LARGURA: 94CM
COMPRIMENTO: 64CM",280,280,Produto_Images/2005.imagem.183154.jpg,,1
2008,,,,,,,1
2009,Arm. Cristal duplo branco,,,,,,1
20009,Arm.cristal triplo branco,,,,,,1
30001,Balcão Diamante branco supremo,,,,,,1
30003,Kit cristal duplo c/branco,,,,,,1
